Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"121176","DoctorQuality","IT","Not Joined","Awin","111316","Awin Plugin","Italian","","2026-06-12 12:08:33","2026-06-13 12:03:46","53179","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111316/format/csv/language/it/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cproduct_GTIN/"
"121546","Modern Comfort Living","GB","Not Joined","Awin","111351","Shopify_Live_Feed","English","","2026-06-13 12:12:53","2026-06-13 12:12:40","9430","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111351/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Crrp_price%2Cstock_quantity%2Cproduct_type%2Ccolour%2Csize_stock_status%2Cproduct_GTIN/"
"121288","Fazari","US","Not Joined","Awin","111369","Default","English","Fashion","2026-05-15 21:10:06","2026-06-13 12:01:28","417","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111369/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CFashion%3Acategory%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Asize%2CFashion%3Asuitable_for%2CFashion%3Aswatch/"
"81383","Carraro BR","BR","Not Joined","Awin","111390","Padrão","Portuguese","","2026-05-15 21:10:08","","456","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111390/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cmerchant_deep_link%2Csearch_price/"
"120726","SELDOM SEEN STYLES","US","Not Joined","Awin","111395","11.1","English","Fashion","2026-06-09 00:04:17","2026-06-13 03:02:01","42920","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111395/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CFashion%3Acategory%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Asize%2CFashion%3Asuitable_for%2CFashion%3Aswatch/"
"115943","Normanwalsh","GB","Not Joined","Awin","111408","Default","English","","2026-05-15 21:10:15","","116","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111408/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Ccondition%2Cdimensions%2Ccolour%2Ckeywords%2Csize_stock_status/"
"119709","Proimage B.V. (NL)","NL","Not Joined","Awin","111543","Default","Dutch","","2026-05-15 21:10:51","","26","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111543/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"61655","Back to the Office","GB","Not Joined","Awin","111663","In Stock Feed","English","","2026-06-13 14:27:09","2026-06-13 14:25:49","36485","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111663/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type/"
"121008","BP Tools UK","GB","Not Joined","Awin","111825","Default","English","","2026-05-25 09:44:33","2026-06-13 09:02:25","20616","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111825/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cstock_quantity%2Ccondition%2Cproduct_short_description%2Cmerchant_product_category_path%2Cproduct_GTIN/"
"99151","Navimow EU","DE","Not Joined","Awin","111829","Navimow SE Product Feeds 19/11/2025","Swedish","","2026-05-15 21:14:37","","8","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111829/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost/"
"38872","Bazta BE","BE","Not Joined","Awin","111943","Awin - Discounted Price","Dutch","","2026-06-13 16:14:20","2026-06-13 16:14:13","2513","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111943/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"119277","Bazta FI","FI","Not Joined","Awin","111944","Awin - Discounted Price","Finnish","","2026-06-13 16:14:20","2026-06-13 16:14:13","2434","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111944/format/csv/language/fi/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"116033","Bazta IE","IE","Not Joined","Awin","111945","Awin - Discounted Price","English","","2026-06-13 16:17:24","2026-06-13 16:17:17","2470","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111945/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"38874","Bazta NL","NL","Not Joined","Awin","111946","Awin - Discounted Price","Dutch","","2026-06-13 16:17:24","2026-06-13 16:17:17","2514","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111946/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"38110","Bazta SE","SE","Not Joined","Awin","111947","Awin - Discounted Price","Swedish","","2026-06-13 16:17:24","2026-06-13 16:17:17","2515","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111947/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"116097","Bazta UK","GB","Not Joined","Awin","111948","Awin - Discounted Price","English","","2026-06-13 16:17:23","2026-06-13 16:17:16","2443","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111948/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"115743","Plusshop FI","FI","Not Joined","Awin","111949","Awin - Discounted Price","Finnish","","2026-06-13 17:02:02","2026-06-13 17:01:51","2516","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111949/format/csv/language/fi/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"69306","Plusshop UK","GB","Not Joined","Awin","111951","Awin - Discounted Price","English","","2026-06-13 16:17:23","2026-06-13 16:17:16","2443","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111951/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"69420","Brandsaver BE","BE","Not Joined","Awin","111982","Awin - Discounted Price","Dutch","","2026-06-13 16:16:42","2026-06-13 16:16:36","2514","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111982/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"69308","Brandsaver NL","NL","Not Joined","Awin","111983","Awin - Discounted Price","Dutch","","2026-06-13 16:16:24","2026-06-13 16:16:17","2516","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111983/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"29511","Plusshop IE","IE","Not Joined","Awin","111984","Awin - Discounted Price","English","","2026-06-13 16:16:24","2026-06-13 16:16:17","2470","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111984/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"16274","Plusshop SE","SE","Not Joined","Awin","111985","Awin - Discounted Price","Swedish","","2026-06-13 16:16:25","2026-06-13 16:16:18","2515","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/111985/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"122382","Watch Enclave UK","GB","Not Joined","Awin","112068","Watch Enclave Shopify Feed","English","Fashion","2026-06-13 06:28:59","2026-06-13 16:04:34","979","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/112068/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cproduct_type%2Ccolour%2Ccustom_1%2Ccustom_2%2CFashion%3Asize%2Calternate_image%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Cproduct_GTIN%2Calternate_image_four/"
"113756","Macian","GB","Not Joined","Awin","112141","Macian USD By Size","English","Fashion","2026-05-15 21:16:29","","166","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/112141/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccondition%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2CFashion%3Asize%2CFashion%3Amaterial%2Calternate_image%2Cstock_status%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"113756","Macian","GB","Not Joined","Awin","112237","Default","English","Fashion","2026-05-15 21:17:43","","166","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/112237/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccondition%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2CFashion%3Asize%2CFashion%3Amaterial%2Calternate_image%2Cstock_status%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"122084","Keppi","US","Not Joined","Awin","112281","Keppi Shopify Products","English","","2026-06-13 00:02:30","2026-06-13 00:02:26","55","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/112281/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"122860","Perfumeza SE","SE","Not Joined","Awin","112410","Perfumeza SE","Swedish","","2026-05-21 08:35:04","2026-05-26 08:01:47","842","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/112410/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cstock_quantity/"
